id,start_date,end_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture
12501,2012-05-25,,5.47,7428,white,ova,1,pg_13,Ai Mai! Moe Can Change!,False,,Comedy,Sci-Fi,,,,https://cdn.myanimelist.net/images/anime/11/39157l.webp
48313,2012,,5.76,340,white,movie,1,g,Dear November Boy,False,,Slice of Life,,,,,https://cdn.myanimelist.net/images/anime/1539/112584l.jpg
34561,2017-04-08,,7.55,506473,white,tv,22,r,Re:CREATORS,False,,Action,Fantasy,,,,https://cdn.myanimelist.net/images/anime/11/85469l.jpg
12531,2012-04-13,,8.3,387938,white,tv,12,pg_13,Kids on the Slope,False,,Drama,Historical,Josei,Love Polygon,Music,https://cdn.myanimelist.net/images/anime/1604/98654l.webp
5266,1987-04-15,,6.52,2424,white,ova,1,pg_13,God Bless Dancougar,True,2256 5629,Action,Mecha,Sci-Fi,,,https://cdn.myanimelist.net/images/anime/7/23623l.webp
39736,2020-05-07,,6.28,3707,white,ona,16,pg_13,Almanac Master,False,,Action,Mystery,Supernatural,,,https://cdn.myanimelist.net/images/anime/1477/108710l.jpg
31670,2016-04-04,,7.21,5592,white,tv,13,pg,JOKER 3rd Season,True,28869 33490,Adventure,Comedy,Kids,Mystery,,https://cdn.myanimelist.net/images/anime/10/78229l.jpg
16347,2012-12-05,,6.29,2268,white,tv,13,pg_13,Usavich V,True,10513,Comedy,,,,,https://cdn.myanimelist.net/images/anime/10/54017l.jpg
12561,1939-07,,5.27,1483,white,movie,1,g,Benkei tai Ushiwaka,False,,Action,Comedy,,,,https://cdn.myanimelist.net/images/anime/3/35189l.jpg
12565,2011-12-31,,6.63,113529,white,ova,1,pg_13,Fate/Prototype,False,356,Action,Fantasy,Romance,Supernatural,,https://cdn.myanimelist.net/images/anime/3/51045l.jpg
