ids,recommendations,pictures,id
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",49
"[50, 1, 34148, 34161, 34176, 34177, 34209, 34213, 34257, 34262]","['Ah! My Goddess', 'Cowboy Bebop', 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater', 'The Royal Tutor']","['https://cdn.myanimelist.net/images/anime/1976/99376l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg', 'https://cdn.myanimelist.net/images/anime/11/85517l.jpg']",50
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",51
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",52
"[53, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34257, 34262]","['Ai Yori Aoshi', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater', 'The Royal Tutor']","['https://cdn.myanimelist.net/images/anime/7/10172l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg', 'https://cdn.myanimelist.net/images/anime/11/85517l.jpg']",53
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",54
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",55
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",56
"[57, 28805, 1, 37520, 121, 164, 199, 40052, 44511, 889]","['Beck: Mongolian Chop Squad', 'The Boy and the Beast', 'Cowboy Bebop', 'Dororo', 'Fullmetal Alchemist', 'Princess Mononoke', 'Spirited Away', 'Great Pretender', 'Chainsaw Man', 'Black Lagoon']","['https://cdn.myanimelist.net/images/anime/11/11636l.jpg', 'https://cdn.myanimelist.net/images/anime/11/73540l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1879/100467l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75815l.jpg', 'https://cdn.myanimelist.net/images/anime/7/75919l.jpg', 'https://cdn.myanimelist.net/images/anime/6/79597l.jpg', 'https://cdn.myanimelist.net/images/anime/1418/107954l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/1906/121592l.jpg']",57
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",58
"[59, 15225, 11499, 33988, 2025, 35860, 3588, 21405, 11633, 28297]","['Chobits', 'The ""Hentai"" Prince and the Stony Cat.', 'Sankarea: Undying Love', 'Interviews With Monster Girls', 'Darker than Black', 'Teasing Master Takagi-san', 'Soul Eater', 'The Kawai Complex Guide to Manors and Hostel Behavior', 'Blood Lad', 'My Love Story!!']","['https://cdn.myanimelist.net/images/anime/4/24648l.jpg', 'https://cdn.myanimelist.net/images/anime/3/75788l.jpg', 'https://cdn.myanimelist.net/images/anime/1487/95651l.jpg', 'https://cdn.myanimelist.net/images/anime/8/83417l.jpg', 'https://cdn.myanimelist.net/images/anime/5/19570l.jpg', 'https://cdn.myanimelist.net/images/anime/1591/95091l.jpg', 'https://cdn.myanimelist.net/images/anime/9/7804l.jpg', 'https://cdn.myanimelist.net/images/anime/6/64629l.jpg', 'https://cdn.myanimelist.net/images/anime/11/47677l.jpg', 'https://cdn.myanimelist.net/images/anime/13/69455l.jpg']",59
"[60, 44511, 121, 38000, 9919, 1535, 5114, 15809, 1575, 1]","['Chrono Crusade', 'Chainsaw Man', 'Fullmetal Alchemist', 'Demon Slayer: Kimetsu no Yaiba', 'Blue Exorcist', 'Death Note', 'Fullmetal Alchemist: Brotherhood', 'The Devil is a Part-Timer!', 'Code Geass: Lelouch of the Rebellion', 'Cowboy Bebop']","['https://cdn.myanimelist.net/images/anime/13/14141l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75815l.jpg', 'https://cdn.myanimelist.net/images/anime/1286/99889l.jpg', 'https://cdn.myanimelist.net/images/anime/10/75195l.jpg', 'https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg', 'https://cdn.myanimelist.net/images/anime/1032/135088l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg']",60
"[61, 1, 34148, 34161, 34176, 34177, 34209, 34213, 34257, 34262]","['D.N.Angel', 'Cowboy Bebop', 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater', 'The Royal Tutor']","['https://cdn.myanimelist.net/images/anime/1126/98904l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg', 'https://cdn.myanimelist.net/images/anime/11/85517l.jpg']",61
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",62
"[64, 1, 34148, 34161, 34176, 34177, 34209, 34213, 34257, 34262]","['Rozen Maiden', 'Cowboy Bebop', 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'THE IDOLM@STER CINDERELLA GIRLS Theater', 'The Royal Tutor']","['https://cdn.myanimelist.net/images/anime/1424/108431l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg', 'https://cdn.myanimelist.net/images/anime/11/85517l.jpg']",64
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",65
"[66, 17549, 40716, 1, 1887, 5, 9617, 47917, 39792, 5680]","['Azumanga Daioh: The Animation', 'Non Non Biyori', 'Kakushigoto', 'Cowboy Bebop', 'Lucky☆Star', 'Cowboy Bebop: The Movie', 'K-ON! The Movie', 'Bocchi the Rock!', 'Keep Your Hands Off Eizouken!', 'K-ON!']","['https://cdn.myanimelist.net/images/anime/1066/117358l.jpg', 'https://cdn.myanimelist.net/images/anime/2/51581l.jpg', 'https://cdn.myanimelist.net/images/anime/1048/128385l.jpg', 'https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1561/115660l.jpg', 'https://cdn.myanimelist.net/images/anime/1439/93480l.jpg', 'https://cdn.myanimelist.net/images/anime/5/76233l.jpg', 'https://cdn.myanimelist.net/images/anime/1448/127956l.jpg', 'https://cdn.myanimelist.net/images/anime/1680/110451l.jpg', 'https://cdn.myanimelist.net/images/anime/10/76120l.jpg']",66
"[67, 1535, 37520, 44511, 5114, 889, 31043, 1575, 31964, 38000]","['Basilisk', 'Death Note', 'Dororo', 'Chainsaw Man', 'Fullmetal Alchemist: Brotherhood', 'Black Lagoon', 'ERASED', 'Code Geass: Lelouch of the Rebellion', 'My Hero Academia', 'Demon Slayer: Kimetsu no Yaiba']","['https://cdn.myanimelist.net/images/anime/1103/133549l.jpg', 'https://cdn.myanimelist.net/images/anime/1079/138100l.jpg', 'https://cdn.myanimelist.net/images/anime/1879/100467l.jpg', 'https://cdn.myanimelist.net/images/anime/1806/126216l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/1906/121592l.jpg', 'https://cdn.myanimelist.net/images/anime/10/77957l.jpg', 'https://cdn.myanimelist.net/images/anime/1032/135088l.jpg', 'https://cdn.myanimelist.net/images/anime/10/78745l.jpg', 'https://cdn.myanimelist.net/images/anime/1286/99889l.jpg']",67
"[68, 2025, 37520, 20507, 15809, 5114, 11633, 14741, 38691, 31478]","['Black Cat', 'Darker than Black', 'Dororo', 'Noragami', 'The Devil is a Part-Timer!', 'Fullmetal Alchemist: Brotherhood', 'Blood Lad', 'Love, Chunibyo & Other Delusions!', 'Dr. Stone', 'Bungo Stray Dogs']","['https://cdn.myanimelist.net/images/anime/1183/133280l.jpg', 'https://cdn.myanimelist.net/images/anime/5/19570l.jpg', 'https://cdn.myanimelist.net/images/anime/1879/100467l.jpg', 'https://cdn.myanimelist.net/images/anime/1886/128266l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg', 'https://cdn.myanimelist.net/images/anime/1208/94745l.jpg', 'https://cdn.myanimelist.net/images/anime/11/47677l.jpg', 'https://cdn.myanimelist.net/images/anime/12/46931l.jpg', 'https://cdn.myanimelist.net/images/anime/1613/102576l.jpg', 'https://cdn.myanimelist.net/images/anime/3/79409l.jpg']",68
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",69
"[71, 72, 12413, 2025, 263, 37520, 889, 39196, 28805, 36038]","['Full Metal Panic!', 'Full Metal Panic? Fumoffu', 'Jormungand', 'Darker than Black', 'Fighting Spirit', 'Dororo', 'Black Lagoon', 'Welcome to Demon School! Iruma-kun', 'The Boy and the Beast', 'Recovery of an MMO Junkie']","['https://cdn.myanimelist.net/images/anime/2/75259l.jpg', 'https://cdn.myanimelist.net/images/anime/4/75260l.jpg', 'https://cdn.myanimelist.net/images/anime/11/73280l.jpg', 'https://cdn.myanimelist.net/images/anime/5/19570l.jpg', 'https://cdn.myanimelist.net/images/anime/4/86334l.jpg', 'https://cdn.myanimelist.net/images/anime/1879/100467l.jpg', 'https://cdn.myanimelist.net/images/anime/1906/121592l.jpg', 'https://cdn.myanimelist.net/images/anime/1009/103187l.jpg', 'https://cdn.myanimelist.net/images/anime/11/73540l.jpg', 'https://cdn.myanimelist.net/images/anime/3/87463l.jpg']",71
"[72, 71, 50265, 36296, 2025, 37520, 22147, 889, 15809, 34618]","['Full Metal Panic? Fumoffu', 'Full Metal Panic!', 'Spy x Family', 'Hinamatsuri', 'Darker than Black', 'Dororo', 'Amagi Brilliant Park', 'Black Lagoon', 'The Devil is a Part-Timer!', 'BLEND-S']","['https://cdn.myanimelist.net/images/anime/4/75260l.jpg', 'https://cdn.myanimelist.net/images/anime/2/75259l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/1580/93526l.jpg', 'https://cdn.myanimelist.net/images/anime/5/19570l.jpg', 'https://cdn.myanimelist.net/images/anime/1879/100467l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85435l.jpg', 'https://cdn.myanimelist.net/images/anime/1906/121592l.jpg', 'https://cdn.myanimelist.net/images/anime/3/50177l.jpg', 'https://cdn.myanimelist.net/images/anime/6/88286l.jpg']",72
"[71, 72, 2025, 889, 50265, 33988, 30015, 36296, 36028, 2966]","['Full Metal Panic!', 'Full Metal Panic? Fumoffu', 'Darker than Black', 'Black Lagoon', 'Spy x Family', 'Interviews With Monster Girls', 'ReLIFE', 'Hinamatsuri', 'Golden Kamuy', 'Spice and Wolf']","['https://cdn.myanimelist.net/images/anime/2/75259l.jpg', 'https://cdn.myanimelist.net/images/anime/4/75260l.jpg', 'https://cdn.myanimelist.net/images/anime/5/19570l.jpg', 'https://cdn.myanimelist.net/images/anime/1906/121592l.jpg', 'https://cdn.myanimelist.net/images/anime/1441/122795l.jpg', 'https://cdn.myanimelist.net/images/anime/8/83417l.jpg', 'https://cdn.myanimelist.net/images/anime/3/82149l.jpg', 'https://cdn.myanimelist.net/images/anime/1580/93526l.jpg', 'https://cdn.myanimelist.net/images/anime/1145/90880l.jpg', 'https://cdn.myanimelist.net/images/anime/5/59401l.jpg']",73
"[1, 34104, 34148, 34161, 34176, 34177, 34209, 34213, 34102, 34257]","['Cowboy Bebop', ""Knight's & Magic"", 'Nyanko Days', 'Overlord: The Undead King', 'Grimoire of Zero', ""Angel's 3Piece!"", 'Meiji Tokyo Renka', 'Tawawa on Monday', 'Sagrada Reset', 'THE IDOLM@STER CINDERELLA GIRLS Theater']","['https://cdn.myanimelist.net/images/anime/4/19644l.jpg', 'https://cdn.myanimelist.net/images/anime/1472/93813l.jpg', 'https://cdn.myanimelist.net/images/anime/10/83933l.jpg', 'https://cdn.myanimelist.net/images/anime/12/87759l.jpg', 'https://cdn.myanimelist.net/images/anime/5/85224l.jpg', 'https://cdn.myanimelist.net/images/anime/8/86831l.jpg', 'https://cdn.myanimelist.net/images/anime/1205/96175l.jpg', 'https://cdn.myanimelist.net/images/anime/13/83576l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87743l.jpg', 'https://cdn.myanimelist.net/images/anime/10/89786l.jpg']",74
